# variable: T
# units: $^oC$
date leadtime location lat lon altitude obs fcst p0 p11 pit
20120211 10 415 49.35 -122.77 0 6.09 6.49 0.005 0.964 0.44
20120211 11 415 49.35 -122.77 0 6.53 6.20 0.009 0.966 0.55
20120211 12 415 49.35 -122.77 0 6.60 7.33 0.002 0.925 0.39
20120211 13 415 49.35 -122.77 0 6.19 6.78 0.004 0.949 0.41
20120211 14 415 49.35 -122.77 0 6.04 5.97 0.004 0.987 0.51
20120211 15 415 49.35 -122.77 0 5.55 4.38 0.028 0.998 0.70
20120211 16 415 49.35 -122.77 0 4.69 3.31 0.055 1.000 0.75
20120211 17 415 49.35 -122.77 0 3.78 1.95 0.137 1.000 0.85
20120211 18 415 49.35 -122.77 0 2.66 -0.05 0.512 1.000 0.96
20120211 19 415 49.35 -122.77 0 1.52 -0.99 0.747 1.000 0.95
20120211 20 415 49.35 -122.77 0 1.31 -2.80 0.958 1.000 0.99
20120211 21 415 49.35 -122.77 0 -0.11 -3.69 0.986 1.000 0.98
20120211 22 415 49.35 -122.77 0 -0.56 -4.20 0.996 1.000 0.99
20120211 23 415 49.35 -122.77 0 -1.81 -4.73 0.991 1.000 0.93
20120211 24 415 49.35 -122.77 0 -2.69 -6.06 0.975 1.000 0.86
20120212 0 415 49.35 -122.77 0 -2.69 -6.50 0.999 1.000 0.96
20120212 1 415 49.35 -122.77 0 -2.01 -7.29 1.000 1.000 0.99
20120212 2 415 49.35 -122.77 0 -1.31 -5.96 0.999 1.000 0.99
20120212 3 415 49.35 -122.77 0 -0.23 -3.16 0.943 1.000 0.93
20120212 4 415 49.35 -122.77 0 -0.12 -3.73 0.981 1.000 0.98
20120212 5 415 49.35 -122.77 0 0.96 -1.69 0.840 1.000 0.94
20120212 6 415 49.35 -122.77 0 1.99 0.04 0.489 1.000 0.90
20120212 7 415 49.35 -122.77 0 2.73 1.14 0.259 1.000 0.81
20120212 8 415 49.35 -122.77 0 3.55 2.05 0.158 1.000 0.77
20120212 9 415 49.35 -122.77 0 4.42 5.09 0.011 0.996 0.38
20120212 10 415 49.35 -122.77 0 5.21 5.04 0.021 0.992 0.53
20120212 11 415 49.35 -122.77 0 6.22 6.46 0.006 0.960 0.46
20120212 12 415 49.35 -122.77 0 6.04 5.49 0.014 0.986 0.59
20120212 13 415 49.35 -122.77 0 5.63 5.34 0.018 0.987 0.55
20120212 14 415 49.35 -122.77 0 6.01 5.01 0.012 0.996 0.67
20120212 15 415 49.35 -122.77 0 5.30 4.25 0.030 0.999 0.68
20120212 16 415 49.35 -122.77 0 3.83 2.68 0.096 1.000 0.71
20120212 17 415 49.35 -122.77 0 2.39 1.48 0.203 1.000 0.70
20120212 18 415 49.35 -122.77 0 1.84 -1.69 0.858 1.000 0.99
20120212 19 415 49.35 -122.77 0 1.24 -1.50 0.836 1.000 0.96
20120212 20 415 49.35 -122.77 0 -0.34 -3.48 0.976 1.000 0.96
20120212 21 415 49.35 -122.77 0 -0.68 -3.83 0.985 1.000 0.96
20120212 22 415 49.35 -122.77 0 -1.24 -5.40 0.999 1.000 0.99
20120212 23 415 49.35 -122.77 0 -2.03 -5.34 0.996 1.000 0.95
20120212 24 415 49.35 -122.77 0 -4.57 -7.02 0.982 1.000 0.77
20120213 0 415 49.35 -122.77 0 -4.57 -9.25 1.000 1.000 0.98
20120213 1 415 49.35 -122.77 0 -4.97 -10.08 1.000 1.000 0.99
20120213 2 415 49.35 -122.77 0 -5.00 -7.99 1.000 1.000 0.94
20120213 3 415 49.35 -122.77 0 -3.62 -8.80 1.000 1.000 0.99
20120213 4 415 49.35 -122.77 0 -2.83 -7.38 1.000 1.000 0.99
20120213 5 415 49.35 -122.77 0 -1.84 -4.48 0.995 1.000 0.94
20120213 6 415 49.35 -122.77 0 -1.23 -4.20 0.997 1.000 0.97
20120213 7 415 49.35 -122.77 0 0.48 -2.65 0.934 1.000 0.96
20120213 8 415 49.35 -122.77 0 0.27 -2.29 0.870 1.000 0.90
20120213 9 415 49.35 -122.77 0 1.53 -0.09 0.516 1.000 0.77
20120213 10 415 49.35 -122.77 0 2.58 1.94 0.213 1.000 0.60
20120213 11 415 49.35 -122.77 0 2.57 1.23 0.315 1.000 0.70
20120213 12 415 49.35 -122.77 0 2.96 3.77 0.063 0.998 0.37
20120213 13 415 49.35 -122.77 0 3.64 2.01 0.210 1.000 0.74
20120213 14 415 49.35 -122.77 0 2.12 1.89 0.194 1.000 0.54
20120213 15 415 49.35 -122.77 0 1.62 0.38 0.432 1.000 0.71
20120213 16 415 49.35 -122.77 0 1.16 0.53 0.397 1.000 0.62
20120213 17 415 49.35 -122.77 0 -0.45 -2.91 0.951 1.000 0.92
20120213 18 415 49.35 -122.77 0 -1.43 -3.20 0.972 1.000 0.85
20120213 19 415 49.35 -122.77 0 -1.73 -4.47 0.997 1.000 0.96
20120213 20 415 49.35 -122.77 0 -2.79 -6.77 1.000 1.000 0.99
20120213 21 415 49.35 -122.77 0 -3.60 -7.09 1.000 1.000 0.97
20120213 22 415 49.35 -122.77 0 -4.44 -9.69 1.000 1.000 1.00
20120213 23 415 49.35 -122.77 0 -4.81 -9.22 1.000 1.000 0.98
20120213 24 415 49.35 -122.77 0 -4.62 -9.00 0.996 1.000 0.90
20120214 0 415 49.35 -122.77 0 -4.62 -8.07 1.000 1.000 0.93
20120214 1 415 49.35 -122.77 0 -4.52 -7.75 0.999 1.000 0.91
20120214 2 415 49.35 -122.77 0 -4.50 -8.23 1.000 1.000 0.97
20120214 3 415 49.35 -122.77 0 -2.92 -7.08 0.999 1.000 0.97
20120214 4 415 49.35 -122.77 0 -1.93 -5.00 0.993 1.000 0.93
20120214 5 415 49.35 -122.77 0 -1.03 -2.78 0.942 1.000 0.84
20120214 6 415 49.35 -122.77 0 -0.46 -2.76 0.958 1.000 0.92
20120214 7 415 49.35 -122.77 0 0.18 0.09 0.480 1.000 0.52
20120214 8 415 49.35 -122.77 0 1.68 0.08 0.484 1.000 0.78
20120214 9 415 49.35 -122.77 0 2.46 1.95 0.185 1.000 0.59
20120214 10 415 49.35 -122.77 0 2.92 2.24 0.175 1.000 0.61
20120214 11 415 49.35 -122.77 0 3.25 4.24 0.046 0.996 0.35
20120214 12 415 49.35 -122.77 0 3.12 4.46 0.033 0.996 0.29
20120214 13 415 49.35 -122.77 0 2.95 4.17 0.046 0.997 0.31
20120214 14 415 49.35 -122.77 0 3.53 3.96 0.033 0.999 0.42
20120214 15 415 49.35 -122.77 0 1.91 2.38 0.140 1.000 0.42
20120214 16 415 49.35 -122.77 0 1.74 1.01 0.307 1.000 0.64
20120214 17 415 49.35 -122.77 0 0.89 -0.59 0.630 1.000 0.80
20120214 18 415 49.35 -122.77 0 -0.17 -2.53 0.934 1.000 0.92
20120214 19 415 49.35 -122.77 0 -1.41 -3.30 0.977 1.000 0.87
20120214 20 415 49.35 -122.77 0 -2.70 -5.33 0.997 1.000 0.91
20120214 21 415 49.35 -122.77 0 -3.51 -7.00 1.000 1.000 0.97
20120214 22 415 49.35 -122.77 0 -4.18 -7.49 1.000 1.000 0.95
20120214 23 415 49.35 -122.77 0 -3.41 -9.10 1.000 1.000 1.00
20120214 24 415 49.35 -122.77 0 -7.25 -8.14 0.993 1.000 0.61
20120215 0 415 49.35 -122.77 0 -7.25 -10.85 1.000 1.000 0.93
20120215 1 415 49.35 -122.77 0 -5.85 -9.48 1.000 1.000 0.93
20120215 2 415 49.35 -122.77 0 -6.51 -8.82 1.000 1.000 0.86
20120215 3 415 49.35 -122.77 0 -5.35 -8.12 1.000 1.000 0.89
20120215 4 415 49.35 -122.77 0 -4.55 -6.63 0.999 1.000 0.84
20120215 5 415 49.35 -122.77 0 -3.40 -5.15 0.998 1.000 0.84
20120215 6 415 49.35 -122.77 0 -2.85 -4.72 0.998 1.000 0.87
20120215 7 415 49.35 -122.77 0 -1.51 -0.97 0.705 1.000 0.38
20120215 8 415 49.35 -122.77 0 -0.48 -1.07 0.701 1.000 0.62
20120215 9 415 49.35 -122.77 0 0.16 -1.42 0.746 1.000 0.77
20120215 10 415 49.35 -122.77 0 1.45 0.39 0.435 1.000 0.67
20120215 11 415 49.35 -122.77 0 0.90 2.01 0.208 1.000 0.33
20120215 12 415 49.35 -122.77 0 1.54 1.07 0.328 1.000 0.58
20120215 13 415 49.35 -122.77 0 1.49 1.85 0.224 1.000 0.44
20120215 14 415 49.35 -122.77 0 0.58 0.43 0.419 1.000 0.53
20120215 15 415 49.35 -122.77 0 0.17 0.02 0.497 1.000 0.53
20120215 16 415 49.35 -122.77 0 -0.75 -1.01 0.696 1.000 0.55
20120215 17 415 49.35 -122.77 0 -1.98 -1.35 0.776 1.000 0.36
20120215 18 415 49.35 -122.77 0 -3.22 -3.95 0.990 1.000 0.67
20120215 19 415 49.35 -122.77 0 -3.72 -5.92 1.000 1.000 0.91
20120215 20 415 49.35 -122.77 0 -4.60 -7.21 1.000 1.000 0.91
20120215 21 415 49.35 -122.77 0 -5.93 -7.47 1.000 1.000 0.78
20120215 22 415 49.35 -122.77 0 -6.06 -9.54 1.000 1.000 0.95
20120215 23 415 49.35 -122.77 0 -6.29 -9.12 1.000 1.000 0.88
20120215 24 415 49.35 -122.77 0 -1.85 -10.78 0.999 1.000 1.00
20120216 0 415 49.35 -122.77 0 -1.85 -7.47 0.999 1.000 0.99
20120216 1 415 49.35 -122.77 0 -1.53 -5.69 0.988 1.000 0.95
20120216 2 415 49.35 -122.77 0 -2.12 -4.65 0.986 1.000 0.88
20120216 3 415 49.35 -122.77 0 -0.91 -4.28 0.967 1.000 0.93
20120216 4 415 49.35 -122.77 0 0.12 -2.88 0.919 1.000 0.93
20120216 5 415 49.35 -122.77 0 1.08 -0.46 0.601 1.000 0.81
20120216 6 415 49.35 -122.77 0 2.47 0.43 0.397 1.000 0.89
20120216 7 415 49.35 -122.77 0 3.32 1.66 0.174 1.000 0.83
20120216 8 415 49.35 -122.77 0 4.27 2.43 0.112 1.000 0.82
20120216 9 415 49.35 -122.77 0 4.87 3.51 0.049 1.000 0.74
20120216 10 415 49.35 -122.77 0 4.10 5.46 0.009 0.991 0.28
20120216 11 415 49.35 -122.77 0 5.50 5.43 0.013 0.989 0.51
20120216 12 415 49.35 -122.77 0 6.34 5.25 0.013 0.992 0.68
20120216 13 415 49.35 -122.77 0 4.75 6.91 0.002 0.955 0.18
20120216 14 415 49.35 -122.77 0 4.99 5.58 0.004 0.995 0.39
20120216 15 415 49.35 -122.77 0 5.02 3.49 0.051 1.000 0.76
20120216 16 415 49.35 -122.77 0 3.67 2.26 0.122 1.000 0.77
20120216 17 415 49.35 -122.77 0 3.18 2.57 0.072 1.000 0.64
20120216 18 415 49.35 -122.77 0 1.86 -1.16 0.755 1.000 0.96
20120216 19 415 49.35 -122.77 0 0.74 -1.49 0.814 1.000 0.91
20120216 20 415 49.35 -122.77 0 -0.16 -2.83 0.923 1.000 0.91
20120216 21 415 49.35 -122.77 0 -0.86 -4.64 0.991 1.000 0.97
20120216 22 415 49.35 -122.77 0 -2.07 -5.72 0.996 1.000 0.95
20120216 23 415 49.35 -122.77 0 -1.85 -6.31 0.996 1.000 0.97
20120216 24 415 49.35 -122.77 0 -1.88 -5.90 0.962 1.000 0.89
20120217 0 415 49.35 -122.77 0 -1.88 -5.48 0.982 1.000 0.92
20120217 1 415 49.35 -122.77 0 -2.14 -5.56 0.984 1.000 0.91
20120217 2 415 49.35 -122.77 0 -2.33 -5.55 0.996 1.000 0.94
20120217 3 415 49.35 -122.77 0 -1.12 -4.40 0.969 1.000 0.92
20120217 4 415 49.35 -122.77 0 -0.29 -3.26 0.939 1.000 0.92
20120217 5 415 49.35 -122.77 0 0.03 -1.93 0.863 1.000 0.87
20120217 6 415 49.35 -122.77 0 0.97 -0.98 0.723 1.000 0.88
20120217 7 415 49.35 -122.77 0 2.18 1.17 0.254 1.000 0.72
20120217 8 415 49.35 -122.77 0 3.15 3.03 0.065 1.000 0.52
20120217 9 415 49.35 -122.77 0 4.72 4.25 0.022 0.999 0.59
20120217 10 415 49.35 -122.77 0 5.15 4.37 0.029 0.998 0.63
20120217 11 415 49.35 -122.77 0 5.08 4.79 0.023 0.995 0.55
20120217 12 415 49.35 -122.77 0 5.55 5.34 0.011 0.992 0.54
20120217 13 415 49.35 -122.77 0 4.86 5.16 0.016 0.993 0.45
20120217 14 415 49.35 -122.77 0 4.66 4.26 0.019 0.999 0.58
20120217 15 415 49.35 -122.77 0 4.70 2.58 0.112 1.000 0.84
20120217 16 415 49.35 -122.77 0 3.12 1.67 0.192 1.000 0.77
20120217 17 415 49.35 -122.77 0 2.21 1.95 0.129 1.000 0.56
20120217 18 415 49.35 -122.77 0 0.92 -0.89 0.696 1.000 0.85
20120217 19 415 49.35 -122.77 0 0.08 -1.64 0.833 1.000 0.84
20120217 20 415 49.35 -122.77 0 -0.77 -2.93 0.927 1.000 0.86
20120217 21 415 49.35 -122.77 0 -0.90 -5.36 0.995 1.000 0.98
20120217 22 415 49.35 -122.77 0 -2.05 -5.11 0.989 1.000 0.92
20120217 23 415 49.35 -122.77 0 -2.10 -5.42 0.985 1.000 0.91
20120217 24 415 49.35 -122.77 0 -2.51 -6.88 0.970 1.000 0.88
20120218 0 415 49.35 -122.77 0 -2.51 -6.12 0.989 1.000 0.91
20120218 1 415 49.35 -122.77 0 -1.83 -5.84 0.987 1.000 0.94
20120218 2 415 49.35 -122.77 0 -1.72 -4.42 0.979 1.000 0.89
20120218 3 415 49.35 -122.77 0 -1.65 -5.10 0.983 1.000 0.92
20120218 4 415 49.35 -122.77 0 0.07 -2.89 0.912 1.000 0.92
20120218 5 415 49.35 -122.77 0 1.13 -1.45 0.793 1.000 0.93
20120218 6 415 49.35 -122.77 0 2.31 0.60 0.358 1.000 0.85
20120218 7 415 49.35 -122.77 0 2.47 1.48 0.198 1.000 0.71
20120218 8 415 49.35 -122.77 0 3.89 1.88 0.168 1.000 0.85
20120218 9 415 49.35 -122.77 0 4.08 4.71 0.012 0.999 0.38
20120218 10 415 49.35 -122.77 0 5.42 5.72 0.006 0.990 0.45
20120218 11 415 49.35 -122.77 0 5.49 5.34 0.012 0.992 0.53
20120218 12 415 49.35 -122.77 0 5.76 5.69 0.007 0.990 0.51
20120218 13 415 49.35 -122.77 0 5.91 5.07 0.016 0.994 0.64
20120218 14 415 49.35 -122.77 0 6.48 4.59 0.012 0.999 0.83
20120218 15 415 49.35 -122.77 0 5.10 3.54 0.048 1.000 0.77
20120218 16 415 49.35 -122.77 0 3.71 2.26 0.118 1.000 0.78
20120218 17 415 49.35 -122.77 0 3.11 1.57 0.177 1.000 0.82
20120218 18 415 49.35 -122.77 0 1.50 -0.22 0.551 1.000 0.84
20120218 19 415 49.35 -122.77 0 1.16 -2.01 0.882 1.000 0.97
20120218 20 415 49.35 -122.77 0 -0.13 -4.03 0.977 1.000 0.97
20120218 21 415 49.35 -122.77 0 -1.48 -4.61 0.983 1.000 0.92
20120218 22 415 49.35 -122.77 0 -2.03 -4.57 0.979 1.000 0.87
20120218 23 415 49.35 -122.77 0 -2.03 -5.80 0.989 1.000 0.93
20120218 24 415 49.35 -122.77 0 -2.64 -7.42 0.979 1.000 0.90
20120219 0 415 49.35 -122.77 0 -2.64 -8.85 0.999 1.000 0.99
20120219 1 415 49.35 -122.77 0 -2.69 -7.61 0.998 1.000 0.97
20120219 2 415 49.35 -122.77 0 -2.24 -7.07 0.999 1.000 0.99
20120219 3 415 49.35 -122.77 0 -2.42 -7.44 0.999 1.000 0.98
20120219 4 415 49.35 -122.77 0 -1.84 -5.05 0.990 1.000 0.93
20120219 5 415 49.35 -122.77 0 -0.26 -4.72 0.995 1.000 0.99
20120219 6 415 49.35 -122.77 0 0.55 -1.53 0.821 1.000 0.89
20120219 7 415 49.35 -122.77 0 2.05 0.15 0.466 1.000 0.87
20120219 8 415 49.35 -122.77 0 2.75 1.02 0.301 1.000 0.81
20120219 9 415 49.35 -122.77 0 3.56 1.20 0.278 1.000 0.88
20120219 10 415 49.35 -122.77 0 4.83 2.62 0.120 1.000 0.84
20120219 11 415 49.35 -122.77 0 5.42 4.46 0.027 0.998 0.66
20120219 12 415 49.35 -122.77 0 4.52 4.94 0.014 0.996 0.43
20120219 13 415 49.35 -122.77 0 4.33 3.12 0.089 1.000 0.70
20120219 14 415 49.35 -122.77 0 3.70 3.05 0.065 1.000 0.63
20120219 15 415 49.35 -122.77 0 3.54 2.63 0.106 1.000 0.67
20120219 16 415 49.35 -122.77 0 3.06 0.40 0.417 1.000 0.92
20120219 17 415 49.35 -122.77 0 2.14 -0.52 0.620 1.000 0.94
20120219 18 415 49.35 -122.77 0 0.58 -1.88 0.859 1.000 0.92
20120219 19 415 49.35 -122.77 0 -0.49 -4.30 0.993 1.000 0.98
20120219 20 415 49.35 -122.77 0 -1.04 -6.38 0.999 1.000 0.99
20120219 21 415 49.35 -122.77 0 -2.18 -6.86 0.999 1.000 0.98
20120219 22 415 49.35 -122.77 0 -1.93 -8.33 1.000 1.000 1.00
20120219 23 415 49.35 -122.77 0 -3.31 -7.74 0.999 1.000 0.96
20120219 24 415 49.35 -122.77 0 -2.89 -8.55 0.990 1.000 0.94
20120220 0 415 49.35 -122.77 0 -2.89 -8.14 0.998 1.000 0.97
20120220 1 415 49.35 -122.77 0 -2.31 -8.33 0.999 1.000 0.98
20120220 2 415 49.35 -122.77 0 -1.58 -6.80 0.998 1.000 0.99
20120220 3 415 49.35 -122.77 0 -1.33 -6.15 0.992 1.000 0.97
20120220 4 415 49.35 -122.77 0 -0.86 -3.96 0.963 1.000 0.92
20120220 5 415 49.35 -122.77 0 0.39 -3.92 0.978 1.000 0.99
20120220 6 415 49.35 -122.77 0 0.71 -1.32 0.783 1.000 0.89
20120220 7 415 49.35 -122.77 0 2.51 0.64 0.356 1.000 0.86
20120220 8 415 49.35 -122.77 0 3.19 1.60 0.206 1.000 0.79
20120220 9 415 49.35 -122.77 0 4.35 3.27 0.056 1.000 0.70
20120220 10 415 49.35 -122.77 0 4.26 2.97 0.091 1.000 0.72
20120220 11 415 49.35 -122.77 0 5.76 4.99 0.015 0.996 0.63
20120220 12 415 49.35 -122.77 0 5.68 5.70 0.005 0.991 0.50
20120220 13 415 49.35 -122.77 0 4.83 5.17 0.012 0.994 0.44
20120220 14 415 49.35 -122.77 0 4.80 4.37 0.014 1.000 0.59
20120220 15 415 49.35 -122.77 0 3.64 3.16 0.064 1.000 0.59
20120220 16 415 49.35 -122.77 0 4.07 2.64 0.085 1.000 0.77
20120220 17 415 49.35 -122.77 0 3.14 -0.31 0.572 1.000 0.98
20120220 18 415 49.35 -122.77 0 1.70 -0.89 0.693 1.000 0.93
20120220 19 415 49.35 -122.77 0 -0.24 -2.19 0.880 1.000 0.85
20120220 20 415 49.35 -122.77 0 -1.07 -3.74 0.949 1.000 0.88
20120220 21 415 49.35 -122.77 0 -1.98 -5.31 0.988 1.000 0.92
20120220 22 415 49.35 -122.77 0 -1.95 -6.46 0.995 1.000 0.96
20120220 23 415 49.35 -122.77 0 -1.91 -6.49 0.992 1.000 0.96
20120220 24 415 49.35 -122.77 0 -4.93 -6.85 0.967 1.000 0.70
20120221 0 415 49.35 -122.77 0 -4.93 -9.86 1.000 1.000 0.95
20120221 1 415 49.35 -122.77 0 -4.99 -10.29 1.000 1.000 0.96
20120221 2 415 49.35 -122.77 0 -3.88 -8.91 1.000 1.000 0.98
20120221 3 415 49.35 -122.77 0 -4.02 -8.32 0.999 1.000 0.95
20120221 4 415 49.35 -122.77 0 -3.24 -6.97 0.999 1.000 0.95
20120221 5 415 49.35 -122.77 0 -2.11 -6.02 0.998 1.000 0.97
20120221 6 415 49.35 -122.77 0 -1.05 -4.52 0.996 1.000 0.98
20120221 7 415 49.35 -122.77 0 0.24 -2.72 0.941 1.000 0.96
20120221 8 415 49.35 -122.77 0 1.16 -1.71 0.810 1.000 0.93
20120221 9 415 49.35 -122.77 0 1.07 -0.36 0.570 1.000 0.76
20120221 10 415 49.35 -122.77 0 2.01 1.15 0.301 1.000 0.65
20120221 11 415 49.35 -122.77 0 2.00 1.94 0.196 1.000 0.51
20120221 12 415 49.35 -122.77 0 2.91 1.85 0.199 1.000 0.69
20120221 13 415 49.35 -122.77 0 2.87 1.19 0.299 1.000 0.77
20120221 14 415 49.35 -122.77 0 2.44 2.27 0.122 1.000 0.54
20120221 15 415 49.35 -122.77 0 1.43 0.52 0.399 1.000 0.67
20120221 16 415 49.35 -122.77 0 0.50 -1.64 0.804 1.000 0.87
20120221 17 415 49.35 -122.77 0 -0.03 -2.64 0.927 1.000 0.92
20120221 18 415 49.35 -122.77 0 -1.33 -4.11 0.988 1.000 0.94
20120221 19 415 49.35 -122.77 0 -2.60 -6.22 1.000 1.000 0.97
20120221 20 415 49.35 -122.77 0 -2.79 -6.86 0.999 1.000 0.96
20120221 21 415 49.35 -122.77 0 -4.50 -8.11 1.000 1.000 0.93
20120221 22 415 49.35 -122.77 0 -4.72 -9.54 1.000 1.000 0.97
20120221 23 415 49.35 -122.77 0 -5.62 -10.14 1.000 1.000 0.95
20120221 24 415 49.35 -122.77 0 -3.77 -10.25 0.996 1.000 0.96
20120222 0 415 49.35 -122.77 0 -3.77 -8.11 0.996 1.000 0.92
20120222 1 415 49.35 -122.77 0 -3.16 -7.41 0.992 1.000 0.92
20120222 2 415 49.35 -122.77 0 -2.96 -6.77 0.995 1.000 0.93
20120222 3 415 49.35 -122.77 0 -2.26 -6.85 0.994 1.000 0.95
20120222 4 415 49.35 -122.77 0 -1.73 -4.36 0.970 1.000 0.87
20120222 5 415 49.35 -122.77 0 -0.79 -2.48 0.874 1.000 0.78
20120222 6 415 49.35 -122.77 0 1.11 -2.73 0.937 1.000 0.98
20120222 7 415 49.35 -122.77 0 1.80 -0.04 0.509 1.000 0.85
20120222 8 415 49.35 -122.77 0 2.83 0.81 0.341 1.000 0.84
20120222 9 415 49.35 -122.77 0 3.35 1.76 0.190 1.000 0.79
20120222 10 415 49.35 -122.77 0 3.87 2.95 0.088 1.000 0.67
20120222 11 415 49.35 -122.77 0 4.12 2.73 0.109 1.000 0.73
20120222 12 415 49.35 -122.77 0 4.03 4.90 0.011 0.998 0.34
20120222 13 415 49.35 -122.77 0 5.09 3.42 0.063 1.000 0.77
20120222 14 415 49.35 -122.77 0 3.41 3.85 0.023 1.000 0.41
20120222 15 415 49.35 -122.77 0 3.93 1.19 0.278 1.000 0.91
20120222 16 415 49.35 -122.77 0 2.29 1.23 0.260 1.000 0.71
20120222 17 415 49.35 -122.77 0 1.07 0.11 0.475 1.000 0.70
20120222 18 415 49.35 -122.77 0 0.33 -1.96 0.855 1.000 0.89
20120222 19 415 49.35 -122.77 0 -1.09 -4.34 0.987 1.000 0.95
20120222 20 415 49.35 -122.77 0 -1.81 -5.43 0.989 1.000 0.94
20120222 21 415 49.35 -122.77 0 -2.19 -6.56 0.996 1.000 0.96
20120222 22 415 49.35 -122.77 0 -3.12 -7.60 0.997 1.000 0.95
20120222 23 415 49.35 -122.77 0 -3.42 -8.14 0.998 1.000 0.95
20120222 24 415 49.35 -122.77 0 -1.76 -9.24 0.993 1.000 0.98
20120223 0 415 49.35 -122.77 0 -1.76 -7.64 0.993 1.000 0.97
20120223 1 415 49.35 -122.77 0 -2.24 -8.39 0.996 1.000 0.98
20120223 2 415 49.35 -122.77 0 -1.23 -7.45 0.998 1.000 0.99
20120223 3 415 49.35 -122.77 0 -0.49 -3.94 0.918 1.000 0.89
20120223 4 415 49.35 -122.77 0 -0.34 -4.86 0.982 1.000 0.97
20120223 5 415 49.35 -122.77 0 1.26 -3.23 0.934 1.000 0.98
20120223 6 415 49.35 -122.77 0 1.42 -1.94 0.848 1.000 0.96
20120223 7 415 49.35 -122.77 0 3.31 -1.05 0.721 1.000 0.99
20120223 8 415 49.35 -122.77 0 3.30 1.96 0.161 1.000 0.75
20120223 9 415 49.35 -122.77 0 4.53 1.78 0.187 1.000 0.92
20120223 10 415 49.35 -122.77 0 4.91 3.88 0.035 1.000 0.69
20120223 11 415 49.35 -122.77 0 6.10 4.89 0.013 0.997 0.71
20120223 12 415 49.35 -122.77 0 6.04 4.69 0.014 0.999 0.74
20120223 13 415 49.35 -122.77 0 5.28 4.55 0.020 0.998 0.63
20120223 14 415 49.35 -122.77 0 5.41 4.33 0.011 1.000 0.71
20120223 15 415 49.35 -122.77 0 4.63 4.24 0.019 1.000 0.57
20120223 16 415 49.35 -122.77 0 4.28 0.49 0.397 1.000 0.98
20120223 17 415 49.35 -122.77 0 2.59 -0.22 0.548 1.000 0.94
20120223 18 415 49.35 -122.77 0 1.76 -1.69 0.818 1.000 0.97
20120223 19 415 49.35 -122.77 0 -0.14 -3.41 0.955 1.000 0.95
20120223 20 415 49.35 -122.77 0 -0.43 -4.89 0.978 1.000 0.97
20120223 21 415 49.35 -122.77 0 -1.02 -5.75 0.989 1.000 0.97
20120223 22 415 49.35 -122.77 0 -1.95 -6.27 0.988 1.000 0.94
20120223 23 415 49.35 -122.77 0 -1.98 -7.26 0.994 1.000 0.96
20120223 24 415 49.35 -122.77 0 -4.72 -7.75 0.977 1.000 0.78
20120224 0 415 49.35 -122.77 0 -4.72 -9.44 0.998 1.000 0.93
20120224 1 415 49.35 -122.77 0 -4.25 -8.69 0.996 1.000 0.91
20120224 2 415 49.35 -122.77 0 -4.06 -8.53 0.999 1.000 0.94
20120224 3 415 49.35 -122.77 0 -3.34 -9.26 0.999 1.000 0.98
20120224 4 415 49.35 -122.77 0 -2.27 -5.72 0.991 1.000 0.92
20120224 5 415 49.35 -122.77 0 -1.40 -5.40 0.991 1.000 0.96
20120224 6 415 49.35 -122.77 0 -0.33 -3.50 0.963 1.000 0.95
20120224 7 415 49.35 -122.77 0 -0.20 -2.27 0.880 1.000 0.86
20120224 8 415 49.35 -122.77 0 1.55 -1.93 0.837 1.000 0.96
20120224 9 415 49.35 -122.77 0 3.10 0.50 0.402 1.000 0.90
20120224 10 415 49.35 -122.77 0 3.50 2.48 0.121 1.000 0.69
20120224 11 415 49.35 -122.77 0 3.07 2.42 0.133 1.000 0.62
20120224 12 415 49.35 -122.77 0 3.96 0.43 0.419 1.000 0.95
20120224 13 415 49.35 -122.77 0 3.42 1.89 0.194 1.000 0.76
20120224 14 415 49.35 -122.77 0 2.86 0.71 0.353 1.000 0.88
20120224 15 415 49.35 -122.77 0 2.54 -0.58 0.613 1.000 0.94
20120224 16 415 49.35 -122.77 0 1.65 -0.48 0.596 1.000 0.86
20120224 17 415 49.35 -122.77 0 0.13 -2.32 0.893 1.000 0.91
20120224 18 415 49.35 -122.77 0 -0.52 -3.71 0.972 1.000 0.95
20120224 19 415 49.35 -122.77 0 -1.66 -5.28 0.995 1.000 0.96
20120224 20 415 49.35 -122.77 0 -1.87 -7.13 0.998 1.000 0.98
20120224 21 415 49.35 -122.77 0 -3.28 -8.32 0.999 1.000 0.97
20120224 22 415 49.35 -122.77 0 -4.45 -9.68 1.000 1.000 0.97
20120224 23 415 49.35 -122.77 0 -4.38 -10.22 1.000 1.000 0.97
20120224 24 415 49.35 -122.77 0 -0.55 -9.37 0.989 1.000 0.99
20120225 0 415 49.35 -122.77 0 -0.55 -4.96 0.933 1.000 0.91
20120225 1 415 49.35 -122.77 0 -0.73 -6.35 0.973 1.000 0.96
20120225 2 415 49.35 -122.77 0 0.44 -5.69 0.975 1.000 0.98
20120225 3 415 49.35 -122.77 0 0.57 -3.08 0.848 1.000 0.89
20120225 4 415 49.35 -122.77 0 1.61 -2.64 0.857 1.000 0.96
20120225 5 415 49.35 -122.77 0 2.71 0.09 0.485 1.000 0.87
20120225 6 415 49.35 -122.77 0 3.32 0.37 0.427 1.000 0.93
20120225 7 415 49.35 -122.77 0 4.07 1.04 0.295 1.000 0.94
